Gender,Major,Program,GPA
Female,B.Tech,CSE,7.263377122655616
Female,PhD,ECE,8.94507535017457
Female,B.Tech,CHD,7.836069786165869
Male,B.Tech,CSE,6.5988351457310195
Male,B.Tech,ECE,7.4138919649688635
Male,B.Tech,ECE,6.242595607645152
Male,MS,CSE,7.099091236221061
Male,MS,CND,8.236973100495629
Male,MS,ECE,8.109199974894347
Male,B.Tech,ECE,5.601570214013679
Female,PhD,CND,8.269127121338418
Female,MS,ECE,7.632550644766311
Female,B.Tech,CSE,7.05468697798032
Male,B.Tech,CSE,6.3603345973241305
Other,B.Tech,CSE,8.46434703861913
Male,B.Tech,ECE,7.568032261043781
Male,B.Tech,ECE,8.16741876476471
Male,B.Tech,CSE,7.005377141089362
Female,B.Tech,ECE,7.094751979107672
Female,B.Tech,ECE,6.3472249527310405
Male,MS,CHD,7.982190436890029
Male,B.Tech,CSE,8.445143451089029
Male,B.Tech,ECE,7.00181313036542
Male,B.Tech,ECE,8.242490343924677
Male,B.Tech,CSE,7.312497883099275
Male,B.Tech,CSE,7.983663789572154
Male,MS,CHD,8.194345265794311
Male,B.Tech,CHD,7.293113344133407
Male,B.Tech,ECE,6.638824816600861
Male,MS,CSE,6.237826991744008
Female,B.Tech,CSE,6.295976205087705
Male,MS,CND,8.525275624030098
Female,B.Tech,ECE,6.724381722805788
Female,B.Tech,CSE,8.120458401644523
Female,B.Tech,ECE,5.974512321313311
Male,PhD,CHD,8.519878187524542
Female,MS,ECE,7.325180533342048
Female,B.Tech,CSE,6.655846320076678
Male,MS,ECE,8.20530751756276
Female,B.Tech,CSE,6.789413310935425
Male,B.Tech,CSE,8.079921941578316
Male,B.Tech,CSE,4.899443942619496
Female,B.Tech,CND,6.801719134738501
Female,B.Tech,ECE,6.63431627401425
Female,PhD,CHD,8.102662191214252
Female,B.Tech,CSE,8.425948717394327
Female,B.Tech,ECE,6.7238341813045315
Male,B.Tech,CSE,7.3287991312139
Female,B.Tech,CSE,7.844435415444375
Male,PhD,ECE,8.967966262576294
Female,MS,CSE,6.935099822010298
Male,B.Tech,CSE,5.696719447021807
Male,B.Tech,CSE,7.41432943456829
Male,B.Tech,ECE,6.767067711617389
Male,PhD,CND,7.932348799576864
Male,B.Tech,ECE,5.833790288187962
Male,B.Tech,ECE,7.703475864714675
Female,B.Tech,ECE,6.9300084653490375
Female,PhD,CSE,7.800120634971998
Male,MS,CHD,7.9737639812386805
Male,PhD,ECE,8.79827648164429
Female,MS,CND,8.203295859876308
Male,B.Tech,CSE,8.837643232720021
Male,MS,CHD,7.627440325413248
Female,PhD,CND,8.23217215701408
Female,B.Tech,CSE,7.364025030272041
Female,MS,CHD,8.376866106098854
Male,MS,ECE,7.8346915834964435
Other,B.Tech,CSE,7.623856516436748
Male,B.Tech,ECE,6.061303212246057
Female,B.Tech,CSE,8.507464818190062
Female,B.Tech,ECE,6.504260543199046
Male,B.Tech,CSE,7.073340088540645
Male,MS,CSE,7.387064870025803
Male,B.Tech,CSE,6.633986391429434
Female,PhD,CHD,7.79302062575734
Female,PhD,CHD,8.011782469938865
Female,PhD,ECE,8.52494154300873
Male,MS,CHD,7.571328072306563
Male,B.Tech,CSE,5.708112500204937
Male,B.Tech,CSE,6.563679144651008
Male,B.Tech,CSE,6.626096967684802
Female,B.Tech,CSE,7.68700892105466
Female,B.Tech,CSE,4.0
Male,MS,CSE,7.546861045586634
Female,B.Tech,CHD,5.658764313648701
Male,B.Tech,ECE,5.443672010380576
Male,B.Tech,CSE,6.969867900754496
Male,B.Tech,CSE,7.504383513561148
Male,B.Tech,CND,7.905465829846657
Male,B.Tech,ECE,6.896123606433344
Male,B.Tech,CSE,6.992138289715176
Female,B.Tech,CSE,7.814202128222118
Female,B.Tech,ECE,6.6685414435795325
Male,B.Tech,ECE,5.240548388469662
Male,B.Tech,ECE,8.64063320967215
Male,MS,CSE,7.93222136593026
Female,PhD,CSE,9.535243800801481
Male,PhD,CND,7.562700003193385
Male,MS,CND,7.5866954544473035
Female,PhD,CND,7.428349048703072
Female,B.Tech,ECE,8.807323081577156
Female,B.Tech,CND,7.50832171754562
Other,MS,CND,8.66391127748114
Female,MS,CHD,7.881657037717519
Female,B.Tech,CND,6.896036139563967
Female,B.Tech,ECE,7.478139118055179
Male,PhD,CHD,8.05884168558132
Male,PhD,CND,8.960929099124755
Male,B.Tech,ECE,9.114836496016604
Male,B.Tech,CHD,6.3336003049629594
Male,MS,CSE,7.276886492280607
Female,B.Tech,ECE,6.82403840188089
Male,MS,ECE,9.455146782099431
Male,B.Tech,CSE,7.38455817318916
Male,MS,ECE,7.849369077988677
Male,MS,ECE,7.293759978651551
Male,B.Tech,CSE,7.458966571036618
Male,PhD,CND,8.528013227163909
Female,B.Tech,CSE,8.121984093690578
Male,B.Tech,ECE,7.18355833122046
Female,B.Tech,CSE,5.343060603330529
Male,B.Tech,CSE,6.922126664569106
Male,B.Tech,CSE,8.081945649572276
Female,B.Tech,CSE,7.109960771012303
Male,B.Tech,CND,6.3944044711309225
Male,B.Tech,CSE,6.266428565896271
Male,B.Tech,CSE,7.68017082250531
Male,MS,CHD,8.100991394082609
Male,B.Tech,CSE,7.82495994659082
Male,B.Tech,CSE,6.664307133748507
Male,B.Tech,CSE,6.225372694449958
Male,B.Tech,CSE,8.825270610154414
Male,MS,CSE,7.632617799514947
Female,B.Tech,CSE,7.775400902348266
Male,MS,CSE,7.298622186835481
Male,B.Tech,ECE,7.8990041264379025
Male,B.Tech,CSE,7.813398657546136
Male,B.Tech,CSE,6.397651592976743
Other,B.Tech,CSE,7.881089030415788
Male,B.Tech,CHD,5.733407475456489
Female,MS,ECE,9.041328093155254
Male,PhD,CND,8.19661928102241
Male,B.Tech,CSE,5.483822457943091
Male,PhD,CSE,7.28594435846249
Female,MS,CND,8.160171137579782
Male,MS,CSE,8.29600673428492
Female,PhD,CSE,8.675658377144446
Female,B.Tech,ECE,6.3132178192703
Male,B.Tech,CND,7.126590793955687
Male,B.Tech,CND,7.591956365070003
Male,B.Tech,CSE,7.63880407979444
Male,B.Tech,ECE,8.205313679544012
Female,MS,CND,8.044159650861499
Male,PhD,CSE,8.614689128736808
Female,B.Tech,CSE,5.994097145102477
Female,B.Tech,CSE,8.199235114971398
Male,B.Tech,CSE,6.895414566707242
Female,B.Tech,ECE,7.273362775046336
Male,B.Tech,ECE,7.897975572163057
Male,B.Tech,CSE,7.293602946678977
Male,B.Tech,CSE,5.751231613104171
Male,MS,CHD,8.04032609447268
Male,B.Tech,CSE,6.208456070361881
Male,MS,CSE,6.936432381320433
Male,B.Tech,ECE,6.506702986775715
Female,B.Tech,CHD,7.28681676225461
Male,MS,CSE,8.893341688006453
Female,B.Tech,ECE,7.9504038645865975
Male,MS,CND,8.61356874437853
Male,B.Tech,CSE,6.936533787069105
Male,B.Tech,CSE,7.347570668736892
Male,B.Tech,CSE,7.1685652303132015
Male,B.Tech,ECE,6.553875219591694
Male,PhD,CND,8.459150671895252
Male,MS,CSE,7.782601566675183
Male,B.Tech,CSE,8.69954361867509
Male,B.Tech,ECE,7.597342268854519
Male,MS,ECE,8.063078897711561
Male,B.Tech,CSE,6.123063067317766
Male,B.Tech,ECE,7.739186227040726
Male,PhD,CND,7.921274648599282
Female,PhD,CND,8.808508340611535
Female,MS,ECE,8.30243989117303
Female,B.Tech,CSE,5.9960375730333855
Male,B.Tech,ECE,7.781650286592175
Female,MS,ECE,8.50330138422241
Female,B.Tech,ECE,6.166218309886748
Male,B.Tech,ECE,8.808411780304517
Male,B.Tech,CSE,7.9777135115793625
Male,B.Tech,ECE,5.993929800967562
Male,MS,CHD,8.545390601869475
Male,B.Tech,ECE,7.065701457930643
Male,B.Tech,ECE,7.69000596594339
Male,B.Tech,CSE,5.204879199127157
Male,PhD,ECE,8.863555304522619
Male,MS,ECE,7.396616397348884
Male,B.Tech,CSE,6.7956840410787205
Male,B.Tech,CSE,7.03993538719469
Female,B.Tech,ECE,6.837593171010505
Male,B.Tech,ECE,5.910175197581589
Male,B.Tech,ECE,6.7021508228803475
Female,B.Tech,ECE,7.793994906911787
Male,B.Tech,CND,7.289451436105896
Male,B.Tech,ECE,5.455072147097406
Female,B.Tech,CSE,6.35481410364569
Male,B.Tech,ECE,6.245660177173628
Male,MS,CND,9.41538537689563
Female,MS,ECE,7.2639922843069895
Female,MS,CSE,7.42671716490609
Male,B.Tech,CHD,5.494196623592196
Male,MS,CSE,8.179207374351785
Male,B.Tech,ECE,6.554295961782539
Male,B.Tech,CSE,5.191227539186883
Male,PhD,CSE,7.8287683525812035
Female,B.Tech,CSE,5.631382180590752
Male,PhD,CND,8.267256357498905
Male,MS,CSE,7.832923578625799
Male,MS,CSE,8.054725214619138
Male,B.Tech,CSE,8.9735133058538
Female,B.Tech,CSE,8.17276143741282
Male,MS,ECE,9.180012794127162
Male,B.Tech,CND,5.633377506818734
Male,B.Tech,CSE,8.380193747481828
Other,B.Tech,CSE,6.105169671217494
Female,B.Tech,CSE,6.892461123956517
Male,B.Tech,CHD,6.8360037450519116
Male,B.Tech,ECE,7.660625639134362
Male,B.Tech,ECE,5.596186695383005
Male,B.Tech,CSE,5.485632144087179
Male,PhD,CHD,8.171890146909421
Male,B.Tech,CSE,8.190811397679147
Male,B.Tech,CSE,5.485950945987742
Female,B.Tech,ECE,5.606996275765132
Male,B.Tech,ECE,6.125462320960149
Female,B.Tech,ECE,8.310149994444641
Other,B.Tech,CSE,7.360445080105545
Female,MS,CSE,9.103477227405783
Male,B.Tech,CSE,6.615418763856731
Male,B.Tech,CHD,6.205668990315066
Male,B.Tech,CSE,5.557748956382402
Male,B.Tech,CSE,7.406564608855759
Male,B.Tech,CSE,6.447983080346173
Male,MS,ECE,7.76890701514555
Male,B.Tech,CSE,5.957152980315654
Female,PhD,CND,9.33805519396924
Male,MS,ECE,8.721299381147036
Female,B.Tech,CND,8.087011375080884
Female,MS,CSE,8.776641933432149
Male,B.Tech,ECE,6.832939022162705
Male,B.Tech,CHD,6.090617551516723
Male,B.Tech,ECE,9.099975115675129
Female,B.Tech,CSE,4.880232916636665
Male,B.Tech,ECE,5.611946407448051
Female,B.Tech,ECE,7.741037069656618
Male,PhD,CND,8.928261872073028
Male,B.Tech,ECE,5.6067635420443995
Male,B.Tech,ECE,6.2964613302940995
Male,B.Tech,ECE,7.392134057298193
Female,B.Tech,CSE,7.196584155172585
Male,B.Tech,CSE,9.11303987625405
Male,PhD,ECE,9.067541172056616
Female,B.Tech,ECE,7.44184594292592
Male,B.Tech,CHD,4.9744086717979314
Female,MS,CND,7.487938937570178
Male,B.Tech,ECE,8.277136892889166
Male,B.Tech,ECE,7.681945804643962
Male,MS,ECE,8.790679703502176
Female,B.Tech,ECE,10.0
Male,B.Tech,CSE,8.657160218579822
Female,B.Tech,CSE,8.108512737811527
Male,B.Tech,ECE,6.660722114236483
Male,B.Tech,ECE,7.505876306049649
Male,MS,CSE,8.107737283515656
Male,B.Tech,ECE,6.344628933172191
Male,B.Tech,CSE,6.365217729093445
Male,B.Tech,CSE,5.89017672761459
Female,B.Tech,ECE,7.043867465630027
Female,B.Tech,CSE,5.971325654701332
Female,B.Tech,ECE,6.661699100647158
Female,B.Tech,CSE,6.510715377043356
Male,B.Tech,ECE,8.171228360378404
Female,B.Tech,CHD,7.384768572835732
Male,B.Tech,CND,6.421508530283692
Male,B.Tech,CSE,7.734581605557109
Male,B.Tech,CSE,8.853129790493705
Female,B.Tech,CHD,6.144037927674099
Male,B.Tech,CSE,4.93664762955118
Male,B.Tech,CSE,6.347882338659515
Female,B.Tech,ECE,8.111015104155003
Male,MS,ECE,8.841175202637181
Male,B.Tech,CSE,6.314734226746465
Female,B.Tech,CHD,7.8081733048156
Female,B.Tech,ECE,5.568819769992173
Female,PhD,CHD,8.076028150038596
Female,MS,CSE,7.1630135853320205
Female,B.Tech,CSE,6.029089019922616
Female,B.Tech,CSE,5.946018751367
Male,B.Tech,CND,7.839026349607747
Female,MS,ECE,8.127207473416949
Female,PhD,CHD,9.111542201650927
Male,B.Tech,ECE,4.440789516110726
Female,B.Tech,ECE,7.02746841833116
Male,MS,CSE,7.948386585936125
Male,B.Tech,CND,7.824550845883589
Male,B.Tech,ECE,6.814689599810492
Male,B.Tech,ECE,6.95086625743169
Female,B.Tech,CSE,8.487155335967923
Male,B.Tech,ECE,8.68363217699691
Male,MS,CHD,8.129755556867279
Female,B.Tech,ECE,7.3305150702888895
Male,B.Tech,CSE,7.897782660125613
Male,B.Tech,CSE,5.708452971878701
Female,B.Tech,CSE,4.7667473413872585
Male,B.Tech,ECE,6.915376929609316
Other,B.Tech,ECE,4.876476671566653
Female,B.Tech,ECE,6.549946926635725
Male,B.Tech,CSE,7.988675885895187
Male,MS,ECE,7.313462850651679
Female,B.Tech,CSE,7.889150992785541
Male,MS,CSE,6.834357989396889
Other,B.Tech,CSE,8.402363145919805
Male,MS,ECE,6.882894195372734
Male,MS,CSE,8.127986522704209
Male,B.Tech,CSE,6.152507272741814
Female,B.Tech,ECE,7.122313205100868
Female,MS,CHD,8.20952154885377
Male,B.Tech,CND,7.463956914173447
Male,B.Tech,CSE,6.595476352118836
Female,B.Tech,CSE,7.558795079549333
Male,PhD,CND,8.085675278224997
Male,B.Tech,CSE,7.123447418327496
Female,B.Tech,ECE,7.592631569695378
Male,MS,CHD,8.190028861154968
Male,B.Tech,CSE,5.367773855384973
Female,B.Tech,ECE,6.461695467479903
Male,MS,CND,7.464681483121902
Male,B.Tech,CHD,5.9434965031730425
Female,PhD,ECE,8.284538241908654
Female,MS,CND,7.642733768576001
Female,B.Tech,ECE,7.592286641236212
Female,B.Tech,CSE,6.185878396894014
Female,B.Tech,ECE,6.503805452690794
Male,B.Tech,CSE,5.810959296152067
Other,B.Tech,ECE,6.605592376245803
Male,B.Tech,CSE,8.185420789201165
Male,B.Tech,CHD,8.646195703412232
Male,B.Tech,CHD,7.18344949962413
Female,B.Tech,CHD,6.967221820577971
Female,B.Tech,CSE,7.12368484788183
Male,B.Tech,CSE,8.046196763610062
Male,PhD,ECE,7.829710793641078
Female,MS,ECE,8.996087913964821
Male,B.Tech,ECE,6.584382291496806
Male,B.Tech,ECE,7.117336547142241
Male,B.Tech,CSE,4.839757946381286
Male,B.Tech,CND,6.210420319396309
Male,B.Tech,ECE,9.336210412452433
Other,B.Tech,ECE,6.803677108635856
Male,B.Tech,CSE,6.282911569538994
Male,B.Tech,CSE,5.5425538044339495
Male,B.Tech,CND,6.408330569730156
Male,B.Tech,CSE,7.773205283089103
Male,B.Tech,ECE,6.413840375936502
Female,B.Tech,CND,5.9118688576757625
Male,B.Tech,CHD,5.421782128112431
Male,B.Tech,ECE,7.832731111638199
Female,MS,CSE,8.129519323548571
Female,B.Tech,CSE,7.426784087021389
Female,B.Tech,ECE,4.376334675607593
Male,B.Tech,ECE,5.460363311676284
Female,MS,ECE,9.750442680801687
Female,B.Tech,ECE,7.36923072601703
Female,PhD,ECE,8.404404627321172
Male,B.Tech,ECE,6.080424343571229
Male,B.Tech,ECE,6.577963807526106
Female,B.Tech,CSE,7.452399884561897
Male,B.Tech,ECE,6.979094470346756
Male,B.Tech,CHD,6.718284581031344
Female,B.Tech,CSE,7.546923653634969
Female,B.Tech,ECE,7.70248959015114
Male,B.Tech,CSE,6.483432442113972
Female,PhD,ECE,8.40321612025696
Female,MS,CSE,6.750475790089315
Male,MS,ECE,7.279565635640049
Male,B.Tech,CSE,5.892364327820374
Female,MS,CHD,7.228635342942448
Male,MS,ECE,8.35718415409889
Male,B.Tech,CHD,5.916871383490328
Male,B.Tech,ECE,7.956087725395879
Male,B.Tech,CSE,5.080790459940404
Male,PhD,ECE,7.192013654249308
Male,B.Tech,CND,7.075352978109146
Female,B.Tech,CND,7.991442698519254
Female,B.Tech,CSE,6.083469819524437
Male,B.Tech,ECE,5.858277619251871
Female,B.Tech,CSE,7.258723330873415
Female,B.Tech,ECE,6.5974799210300255
Male,MS,CSE,8.142794162093091
Male,MS,CHD,7.117047570005548
Male,B.Tech,ECE,6.015036716648559
Female,B.Tech,CSE,5.183127188353331
Female,MS,ECE,8.04200556877982
Female,B.Tech,CSE,7.312752742277216
Female,B.Tech,CND,6.818083280407725
Male,MS,ECE,8.5237772170448
Male,B.Tech,ECE,6.115792818286985
Male,B.Tech,CSE,7.2455760790148735
Male,B.Tech,CSE,7.737719498217205
Female,B.Tech,ECE,6.693827347744016
Female,MS,CND,7.324076679865754
Male,B.Tech,CSE,8.432576425618995
Female,B.Tech,CSE,5.594228801984729
Female,B.Tech,CSE,7.384027431844221
Female,B.Tech,ECE,7.391391035131434
Male,MS,ECE,9.283222185052669
Male,MS,ECE,8.74679229807181
Male,PhD,CND,8.213813454927712
Female,B.Tech,ECE,8.023062055390444
Female,PhD,CND,8.73779843901041
Male,MS,CHD,8.183423792259253
Male,B.Tech,CSE,6.4945890214413
Male,B.Tech,CSE,6.864919326000516
Male,MS,ECE,7.470498571662539
Male,B.Tech,CSE,6.83701141804694
Female,MS,CSE,7.927514608073789
Male,B.Tech,CSE,5.199597441821623
Female,B.Tech,ECE,5.590677035781711
Female,B.Tech,CSE,6.94852304098089
Female,B.Tech,CND,6.5212727052154476
Male,B.Tech,CSE,6.412661335824228
Female,B.Tech,ECE,5.715708570849916
Male,B.Tech,CHD,6.081192636266954
Male,MS,CND,7.651382195992061
Male,MS,CSE,7.26216512117561
Male,B.Tech,CSE,6.9624671727857255
Male,B.Tech,CSE,5.745026587531734
Male,B.Tech,ECE,7.178869872274549
Female,B.Tech,CND,7.89347927912533
Male,B.Tech,CHD,7.247380019034304
Female,MS,ECE,6.39648482727229
Male,B.Tech,ECE,6.113129838556725
Male,PhD,CND,7.86682880665448
Female,B.Tech,ECE,7.769469438955389
Male,MS,CSE,7.910244693880489
Male,MS,CSE,7.2185963889745635
Female,B.Tech,CSE,7.22599794174765
Other,B.Tech,CSE,7.908246353508429
Female,B.Tech,CSE,7.2651311506977105
Male,B.Tech,CSE,5.407338405036331
Male,PhD,CHD,7.996736137846396
Male,MS,CND,7.663720708920814
Female,B.Tech,CSE,4.966910751019824
Male,B.Tech,ECE,6.38098895910619
Male,MS,ECE,8.338167234932623
Female,MS,CND,8.072671695082889
Male,PhD,CHD,8.162973088471702
Male,PhD,CND,8.671215312176717
Male,B.Tech,ECE,7.655723667456651
Male,B.Tech,ECE,8.618277752184913
Male,B.Tech,CSE,6.536258051983285
Male,MS,CSE,7.595065421258844
Male,B.Tech,CSE,7.318096188526158
Female,MS,ECE,8.176283714417698
Male,B.Tech,CND,7.693482631851303
Male,B.Tech,CHD,7.887034152195859
Male,B.Tech,CSE,7.863705187106879
Male,B.Tech,CSE,6.401666698559453
Male,MS,ECE,7.695041117302019
Male,PhD,ECE,8.616853949108727
Male,MS,CND,7.82958902451642
Male,B.Tech,CSE,6.262142326618049
Female,MS,CND,7.60816871679529
Male,MS,CSE,8.509403426523429
Male,B.Tech,CND,4.765495401162582
Male,MS,CSE,8.123207635403306
Female,B.Tech,ECE,6.709032700207663
Female,PhD,CND,8.28886806410473
Male,B.Tech,CSE,6.01346598481725
Female,B.Tech,CND,8.557738800330547
Female,B.Tech,ECE,9.002862934950079
Female,B.Tech,CSE,8.747008635442937
Male,B.Tech,ECE,7.931627725474785
Female,B.Tech,CSE,7.291879615249613
Male,MS,CND,7.826281387012252
Male,B.Tech,ECE,5.933154353371851
Male,B.Tech,ECE,6.852141011374314
Male,B.Tech,CSE,5.541982950860824
Female,MS,CHD,8.299127969497858
Male,B.Tech,ECE,6.936626529058519
Male,B.Tech,CSE,5.766071293258494
Male,PhD,CND,8.03263221038714
Male,B.Tech,ECE,6.592434321943385
Male,B.Tech,ECE,7.478993715544577
Male,B.Tech,ECE,7.599694361528634
Male,B.Tech,CSE,5.8333047560531
Female,B.Tech,ECE,6.536417717521087
Male,B.Tech,CSE,6.852155206494984
Female,B.Tech,ECE,6.301021277137861
Female,MS,CSE,8.343960641746884
Male,MS,CND,8.448684591260726
Other,B.Tech,ECE,7.587434430498155
Female,B.Tech,CSE,8.032761488780128
Male,B.Tech,ECE,6.948874139254414
Female,MS,ECE,8.857608349419658
Female,B.Tech,CHD,6.8129215058901185
Male,B.Tech,CSE,6.644540807892613
Male,B.Tech,ECE,6.098213888124691
Male,B.Tech,CSE,6.154750469106966
Male,MS,CSE,8.251277781333942
Female,B.Tech,CSE,5.338918422954323
Male,B.Tech,CSE,7.153800992083692
Male,B.Tech,CHD,7.044395432148976
Male,B.Tech,ECE,7.238910011411721
Male,B.Tech,ECE,4.903749998265347
Male,B.Tech,CHD,6.5082334472706584
Male,B.Tech,CSE,7.901436791476771
Female,B.Tech,ECE,7.6941759498450715
Male,B.Tech,CSE,6.5918689814983
Male,B.Tech,CSE,7.219127442735947
Male,B.Tech,ECE,6.459103029802165
Male,B.Tech,ECE,5.442911092501538
Female,PhD,ECE,8.65158646164828
Male,B.Tech,ECE,8.761824268878941
Female,MS,CSE,9.176593963173326
Male,B.Tech,CSE,5.353246843794766
Female,B.Tech,CHD,8.560712640559347
Male,B.Tech,CND,7.965227302667853
Female,B.Tech,ECE,7.574094943292618
Male,B.Tech,CND,7.504000263455008
Male,MS,ECE,6.954510173245653
Male,B.Tech,CSE,7.304525416115136
Female,PhD,CHD,8.465237087187344
Other,B.Tech,ECE,6.4784148899222025
Other,B.Tech,CND,6.8465718966842815
Female,B.Tech,CSE,7.41750470131254
Female,MS,CHD,7.710235792512146
Male,B.Tech,CSE,7.93431463358102
Female,PhD,CND,8.731250608345414
Male,B.Tech,CND,6.2188553524448205
Female,B.Tech,ECE,6.4146326252673145
Male,B.Tech,CSE,6.473763995389422
Female,B.Tech,ECE,5.606171562530606
Male,B.Tech,ECE,8.1956059784157
Male,MS,CSE,7.531598419861105
Female,MS,CSE,8.246991302688265
Male,B.Tech,CSE,6.695818639719293
Male,B.Tech,ECE,7.188598554523775
Male,B.Tech,CSE,6.770925944372934
Male,B.Tech,CSE,6.365237058583804
Male,MS,CND,6.421470330951118
Male,B.Tech,CSE,7.633942944347573
Male,MS,CSE,7.75688007848407
Male,B.Tech,ECE,4.891642831062304
Female,B.Tech,CSE,7.706498163459632
Male,B.Tech,ECE,7.822549408469988
Male,B.Tech,ECE,6.496309730600166
Male,B.Tech,CSE,7.582251285616174
Female,B.Tech,ECE,7.008721399006473
Male,B.Tech,ECE,7.467541089063307
Male,B.Tech,ECE,6.200743078868087
Female,B.Tech,ECE,6.445906629516896
Male,B.Tech,CSE,6.3268400715830815
Male,B.Tech,ECE,6.58811241141194
Male,B.Tech,CHD,9.396165558658222
Female,B.Tech,CSE,6.698549425435233
Female,B.Tech,CHD,6.413510601078626
Male,B.Tech,CSE,6.447553389155189
Male,B.Tech,ECE,6.956126865588961
Female,B.Tech,CHD,7.381351504310684
Male,B.Tech,CSE,9.05020039358694
Male,B.Tech,ECE,6.704029629007276
Female,B.Tech,ECE,4.644580769413903
Male,B.Tech,CSE,7.825184673094155
Male,B.Tech,ECE,6.153778271510141
Male,B.Tech,CSE,6.232876731867727
Male,B.Tech,CHD,8.561191542432269
Female,B.Tech,ECE,5.861069344745544
Male,B.Tech,ECE,7.822426401078397
Female,MS,CHD,8.051999785047263
Female,PhD,CHD,9.031244075982865
Male,B.Tech,ECE,6.026726803534506
Female,B.Tech,ECE,5.866952302808484
Male,B.Tech,CSE,8.094904944749098
Female,B.Tech,ECE,7.2153347996053405
Male,MS,ECE,8.39388513660915
Male,MS,CHD,7.750686065421055
Male,B.Tech,CND,5.691560253745329
Male,B.Tech,ECE,6.033682162548317
Female,MS,CSE,8.004483549383291
Female,MS,CSE,8.132347191748423
Female,B.Tech,ECE,6.546724914115064
Female,B.Tech,ECE,6.7253492521755875
Female,B.Tech,CSE,6.692107291945592
Male,B.Tech,CSE,7.048704008454539
Female,PhD,ECE,7.765200450227866
Male,B.Tech,CSE,5.43713620400494
Female,B.Tech,CSE,6.668558497242038
Female,B.Tech,CSE,6.18355321165239
Other,B.Tech,CSE,7.461729566976791
Male,B.Tech,CSE,6.758845564752652
Male,B.Tech,CSE,5.089227345273724
Female,MS,CHD,7.148758968600302
Female,B.Tech,CSE,5.8535744595460475
Male,B.Tech,ECE,6.835142373344056
Female,B.Tech,CSE,8.672073342455006
Male,MS,CND,7.577852639265726
Male,B.Tech,ECE,6.14259933265371
Male,B.Tech,ECE,8.042157120544141
Male,B.Tech,CSE,6.9639004474756945
Male,B.Tech,ECE,6.18456483649036
Male,B.Tech,CSE,6.183904373319614
Female,B.Tech,CSE,7.274451315409075
Male,MS,ECE,8.714019805576742
Male,PhD,CND,9.657756195720111
Male,B.Tech,CSE,5.653281726664597
Female,B.Tech,ECE,5.550567678807575
Female,MS,CSE,8.561780000048891
Female,PhD,CHD,8.472037650324346
Female,PhD,CND,8.785514260247387
Male,B.Tech,ECE,7.254488870924467
Female,B.Tech,ECE,6.751888736283524
Male,B.Tech,ECE,7.027139738701999
Male,B.Tech,CSE,5.95777588831542
Female,B.Tech,ECE,6.97986956040851
Other,B.Tech,ECE,6.358395662118453
Male,B.Tech,ECE,8.381029829771844
Male,B.Tech,CSE,7.495100158963468
Male,MS,CHD,8.021880852704106
Male,B.Tech,CSE,8.667196397984569
Female,MS,CHD,8.81857000081372
Male,B.Tech,ECE,7.917389580167832
Male,B.Tech,ECE,6.887109948926159
Male,B.Tech,ECE,6.1085841780103145
Male,B.Tech,CSE,7.484432650082186
Male,MS,ECE,7.779434796406509
Female,B.Tech,CSE,5.949275533582458
Male,B.Tech,ECE,8.575743587735287
Female,B.Tech,CND,6.726496187009296
Male,B.Tech,CSE,7.773055171214688
Male,MS,CHD,7.439541665404718
Male,B.Tech,CSE,7.783398130344973
Other,B.Tech,CSE,8.298264224397055
Male,B.Tech,CSE,6.061680038791763
Male,B.Tech,ECE,7.288480499723962
Female,B.Tech,ECE,7.392845971703559
Male,B.Tech,CSE,8.370313417093206
Male,B.Tech,ECE,5.866896081327167
Female,B.Tech,ECE,7.240812767574901
Male,MS,CSE,8.460402769960956
Female,B.Tech,CHD,6.7031494937226235
Female,B.Tech,CND,6.669777839164345
Male,MS,CHD,6.40734694596669
Female,B.Tech,CSE,5.699927019408315
Female,MS,CSE,8.156660293809859
Male,MS,CHD,10.0
Male,B.Tech,ECE,9.785576225775102
Male,PhD,ECE,8.042931918843752
Male,B.Tech,CSE,8.307639198921322
Female,MS,ECE,8.22910882309914
Female,B.Tech,CSE,5.784529009112829
Female,B.Tech,ECE,7.0659002752844495
Female,B.Tech,CSE,7.622610367437132
Female,B.Tech,ECE,7.884063840990887
Female,PhD,CSE,8.140653070136372
Male,MS,ECE,8.667270634186224
Female,B.Tech,ECE,7.491369674147139
Female,B.Tech,ECE,8.344872244182456
Male,B.Tech,ECE,6.145770721946568
Male,B.Tech,CSE,5.672959420492024
Male,MS,CSE,7.774250481004306
Female,B.Tech,CSE,7.031355588012891
Male,MS,CSE,7.315803238552126
Male,PhD,CND,8.322331230802913
Male,B.Tech,CSE,7.087381381779658
Male,B.Tech,CND,6.698456142832115
Male,B.Tech,ECE,7.3053782297136705
Male,PhD,CSE,8.314452755179786
Male,MS,ECE,8.809014945481936
Male,B.Tech,CSE,8.315995106511174
Female,MS,CHD,8.085265686721472
Male,B.Tech,CHD,7.398867801841052
Female,PhD,CND,7.469973510729518
Female,B.Tech,ECE,7.286861644484892
Male,B.Tech,CND,7.230963562549692
Female,PhD,ECE,8.509485833300163
Female,B.Tech,ECE,7.825139721708834
Male,B.Tech,ECE,7.2267244477754105
Male,B.Tech,CND,7.846874993946727
Male,B.Tech,CSE,5.824216065566231
Male,B.Tech,CSE,9.149924536582136
Male,B.Tech,CSE,6.456130857600193
Female,B.Tech,ECE,7.305146079211329
Male,MS,CSE,7.660476447435342
